request_freq,avg_tokens,longest_consec,var_score,sequence_time,user
1.855,2.0,7.0,17.571428571428573,25.97, user-1003
2.4339285714285714,2.0,7.0,13.571428571428571,34.075, user-1003
1.1897857142857142,2.0,2.0,17.571428571428573,16.657, user-1003
2.902428571428572,2.0,5.0,12.428571428571429,40.634, user-1003
2.7235714285714283,4.0,7.0,11.209523809523809,38.13, user-1003
2.722857142857143,2.0,7.0,15.285714285714286,38.12, user-1003
2.9,2.0,5.0,13.571428571428571,40.6, user-1003
2.059214285714286,2.0,3.0,12.428571428571429,28.829, user-1003
2.21,2.0,7.0,13.571428571428571,30.94, user-1003
2.0971428571428574,2.0,4.0,13.571428571428571,29.36, user-1003
2.4202857142857144,2.0,5.0,12.428571428571429,33.884, user-1003
1.643571428571429,2.0,6.0,15.285714285714286,23.01, user-1003
2.273285714285714,2.0,5.0,12.428571428571429,31.826, user-1003
2.405,4.0,6.0,12.638095238095238,33.67, user-1003
2.644285714285714,2.0,4.0,11.857142857142858,37.02, user-1003
1.5151428571428571,2.0,10.0,20.428571428571427,21.212, user-1003
1.8957142857142857,2.0,3.0,15.285714285714286,26.54, user-1003
1.806,2.0,7.0,17.571428571428573,25.284, user-1003
1.6118571428571429,2.0,7.0,15.285714285714286,22.566, user-1003
1.931857142857143,2.0,3.0,13.571428571428571,27.046, user-1003
1.4664285714285714,2.0,4.0,17.571428571428573,20.53, user-1003
3.1862857142857144,2.0,4.0,12.428571428571429,44.608, user-1003
2.07,2.0,3.0,13.571428571428571,28.98, user-1003
3.0971428571428574,4.0,5.0,11.209523809523809,43.36, user-1003
2.9255714285714283,2.0,6.0,13.571428571428571,40.958, user-1003
2.459285714285714,2.0,3.0,13.571428571428571,34.43, user-1003
2.736428571428572,2.0,3.0,12.428571428571429,38.31, user-1003
1.166214285714286,2.0,13.0,20.428571428571427,16.327, user-1003
3.301285714285714,2.0,3.0,12.428571428571429,46.218, user-1003
2.6613571428571428,2.0,8.0,15.285714285714286,37.259, user-1003
2.120357142857143,2.0,7.0,13.571428571428571,29.685, user-1003
4.270214285714285,3.0,3.0,11.209523809523809,59.783, user-1003
1.3845714285714286,2.0,8.0,17.571428571428573,19.384, user-1003
1.7164285714285714,2.0,6.0,17.571428571428573,24.03, user-1003
2.366214285714286,2.0,5.0,11.857142857142858,33.127, user-1003
3.0570714285714287,2.0,7.0,13.571428571428571,42.799, user-1003
2.2113571428571426,2.0,5.0,15.285714285714286,30.959, user-1003
1.9175,2.0,4.0,15.285714285714286,26.845, user-1003
2.2357142857142858,2.0,6.0,15.285714285714286,31.3, user-1003
3.512714285714286,4.0,5.0,10.066666666666666,49.178, user-1003
1.3278571428571428,2.0,8.0,20.428571428571427,18.59, user-1003
1.3885714285714286,2.0,5.0,20.428571428571427,19.44, user-1003
1.9432857142857145,2.0,5.0,13.571428571428571,27.206, user-1003
2.0292857142857144,2.0,7.0,15.285714285714286,28.41, user-1003
1.062857142857143,2.0,10.0,23.857142857142858,14.88, user-1003
2.4890714285714286,2.0,5.0,13.571428571428571,34.847, user-1003
3.1598571428571427,2.0,5.0,11.857142857142858,44.238, user-1003
2.7991428571428574,2.0,5.0,11.857142857142858,39.188, user-1003
1.96,2.0,4.0,15.285714285714286,27.44, user-1003
2.136357142857143,4.0,5.0,11.209523809523809,29.909, user-1003
2.482142857142857,2.0,7.0,15.285714285714286,34.75, user-1003
1.6336428571428572,2.0,7.0,15.285714285714286,22.871, user-1003
1.582857142857143,2.0,7.0,17.571428571428573,22.16, user-1003
1.9797142857142855,2.0,8.0,13.571428571428571,27.716, user-1003
1.769285714285714,2.0,4.0,15.285714285714286,24.77, user-1003
2.461071428571429,2.0,6.0,12.428571428571429,34.455, user-1003
2.128285714285714,2.0,8.0,17.571428571428573,29.796, user-1003
2.1158571428571427,2.0,6.0,13.571428571428571,29.622, user-1003
